0,199.86,-772.89
1,199.6,-848.59
2,259.13,-912.62
3,302.19,-771.72
4,272.41,-788.54
5,330.82,-775.44
6,452.99,-808.72
7,534.16,-761.3
8,503.46,-732.49
9,689.1,-753.1
10,670.17,-755.61
11,250.88,-770.6
12,325.31,-746.39
13,294.52,-754.36
14,265.57,-775.16
15,308.32,-741.07
16,184.37,-826.92
17,236.27,-804.44
18,836.04,-795.76
19,841.57,-573.28
20,961.67,-589.41
21,4862.16,-714.8
22,252.46,-770.41
23,231.53,-747.8
24,359.31,-706.57
25,381.54,-630.68
26,439.71,-660.85
27,263.47,-762.41
28,213.59,-753.89
29,257.75,-803.01
30,458.39,-679.76
31,1168.79,-657.63
32,259.91,-792.95
33,1523.17,-606.36
34,833.63,-736.64
35,326.07,-737.81
36,2203.98,-672.71
37,1208.06,-704.49
38,414.1,-711.52
39,370.95,-716.12
40,303.87,-769.65
40,474.65,-739.24
42,227.55,-757.48
43,473.45,-630.19
44,250.06,-736.25
45,317.52,-763.41
46,574.23,-671.33
47,517.12,-800.97
48,231.41,-858.99
49,316.78,-798.57
50,177.0,-784.73
51,913.14,-746.16
52,262.85,-744.34
53,1392.47,-821.93
54,783.04,-754.47
55,1761.01,-654.22
56,261.36,-742.6
57,287.18,-766.74
58,246.43,-779.03
59,707.66,-803.36
60,4273.74,-629.85
61,239.64,-788.26
62,4860.54,-637.31
63,191.1,-792.12
64,296.72,-743.37
65,44231.73,-307.35
66,419.52,-736.08
67,306.25,-764.45
68,883.39,-778.08
69,461.1,-616.93
70,245.42,-794.78
70,300.22,-748.88
72,370.85,-731.26
73,699.63,-708.59
74,326.52,-806.26
75,397.88,-730.11
76,726.81,-682.0
77,389.96,-789.79
78,279.86,-781.13
79,230.13,-730.86
80,1917.2,-637.32
81,371.14,-694.65
82,386.71,-802.51
83,299.5,-681.12
84,261.06,-766.57
85,785.76,-789.55
86,363.4,-698.82
87,263.3,-779.88
88,341.79,-733.64
89,500.18,-713.8
90,465.11,-639.41
91,416.25,-681.5
92,205.55,-779.16
93,371.48,-712.02
94,1667.42,-537.99
95,1752.15,-554.5
96,770.06,-740.51
97,412.97,-689.27
98,305.93,-723.63
99,287.31,-751.37
100,4554.88,-564.82
101,653.57,-790.4
102,245.37,-732.46
103,594.71,-722.47
104,177.16,-809.01
105,393.55,-802.44
106,794.81,-656.91
107,178.84,-796.61
108,39005.29,-360.55
109,313.61,-776.17
110,36980.51,-756.52
111,195.52,-802.0
112,188.6,-767.05
113,348.65,-746.63
114,3032.89,-575.1
115,244.03,-788.46
116,1352.38,-679.01
117,962.22,-614.62
118,448.21,-644.85
119,296.8,-731.21
120,852.32,-809.98
121,586.59,-696.99
122,243.93,-763.65
123,307.5,-722.05
124,292.13,-778.23
125,482.3,-675.3
126,220.15,-753.6
127,245.81,-757.49
128,273.67,-778.15
129,216.17,-793.18
130,332.34,-725.57
131,194.76,-800.41
132,176.09,-766.91
133,267.09,-739.31
134,219.15,-747.99
135,899.74,-670.37
136,308.61,-727.98
137,349.04,-686.69
138,234.99,-750.72
139,205.07,-773.56
140,326.53,-640.56
141,821.95,-685.98
142,233.61,-823.86
143,367.71,-694.52
144,230.15,-776.98
145,256.36,-741.78
146,357.07,-661.26
147,472.21,-656.35
148,288.02,-821.33
149,334.84,-782.32
150,240.53,-736.55
151,298.14,-772.98
152,570.73,-781.45
153,206.49,-873.59
154,185.99,-755.74
155,345.88,-776.97
156,288.24,-760.06
157,222.16,-783.28
158,610.11,-767.14
159,257.98,-766.78
160,820.42,-617.15
161,308.23,-759.2
162,471.71,-609.57
163,297.6,-742.09
164,1717.86,-704.97
165,210.47,-776.82
166,646.66,-688.86
167,251.56,-729.0
168,295.59,-784.71
169,505.12,-684.2
170,717.73,-804.89
171,510.42,-767.12
172,635.93,-610.92
173,242.68,-748.88
174,296.5,-762.21
175,444.5,-705.16
176,472.39,-771.7
177,279.33,-715.45
178,417.08,-685.81
179,307.16,-712.0
180,334.45,-735.61
181,325.8,-752.36
182,244.18,-771.27
183,1769.54,-441.59
184,220.78,-736.76
185,219.33,-775.03
186,567.21,-690.3
187,432.63,-775.3
188,1413.16,-558.75
189,907.67,-686.91
190,498.08,-739.15
191,416.52,-684.46
192,291.28,-792.95
193,298.55,-759.11
194,256.65,-733.97
195,2219.17,-758.74
196,228.13,-795.52
197,630.8,-624.5
198,1299.36,-762.55
199,4519.08,-576.3
200,195.38,-751.65
201,433.18,-628.25
202,460.85,-652.41
203,333.65,-789.1
204,304.75,-693.27
205,245.7,-707.3
206,276.77,-786.29
207,317.74,-777.56
208,386.18,-723.59
209,427.97,-723.72
210,354.87,-708.17
211,218.11,-752.21
212,229.9,-775.69
213,497.62,-587.75
214,204.75,-752.69
215,183.97,-821.71
216,222.91,-783.43
217,1835.94,-722.51
218,3313.9,-367.3
219,211.03,-785.27
220,284.6,-750.57
221,437.82,-728.96
222,192.04,-782.27
223,367.98,-668.48
224,259.03,-714.11
225,355.87,-776.27
226,435.03,-559.24
227,489.68,-737.68
228,230.49,-756.4
229,1284.14,-668.51
230,458.0,-722.38
231,357.87,-733.98
232,178.04,-775.44
233,294.55,-761.65
234,379.03,-775.8
235,445.89,-842.94
236,393.6,-632.86
237,177.94,-829.49
238,247.27,-745.94
239,243.04,-773.9
240,418.72,-703.16
241,174.12,-805.52
242,203.37,-825.54
243,352.12,-778.17
244,827.17,-639.24
245,842.45,-631.27
246,181.69,-807.23
247,295.01,-757.91
248,535.68,-823.87
249,388.7,-763.33
250,695.59,-572.23
251,276.34,-726.49
251,225.03,-775.88
253,197.83,-768.46
254,496.2,-737.0
255,183.77,-771.8
256,250.31,-759.85
257,2308.92,-738.02
258,1615.05,-539.28
259,505.81,-599.82
260,376.06,-696.37
261,218.67,-789.82
262,412.05,-690.59
263,568.96,-593.93
264,238.43,-748.37
265,406.14,-776.5
266,274.51,-726.21
267,172.38,-833.46
268,899.86,-689.72
269,2030.34,-615.23
270,390.96,-673.1
271,528.33,-627.8
272,194.7,-790.33
273,396.34,-641.69
274,305.02,-673.33
275,1042.66,-767.41
276,2929.59,-454.2
277,192.42,-793.91
278,252.25,-694.12
279,199.76,-770.42
280,483.09,-720.24
281,1991.44,-583.4
282,230.01,-753.17
283,185.57,-768.3
284,189.26,-794.2
285,657.85,-771.77
286,302.82,-818.34
287,767.74,-702.71
288,1126.88,-760.04
289,1272.02,-772.92
290,29708.65,-1121.13
291,228.42,-760.5
292,417.8,-730.61
293,2110.95,-715.74
294,326.07,-660.27
295,278.5,-650.87
296,285.38,-651.8
297,274.62,-728.44
298,386.48,-751.47
299,302.69,-761.33
300,185.16,-840.45
301,388.72,-797.67
301,423.38,-726.85
303,291.65,-771.91
304,291.95,-764.19
305,409.82,-748.46
306,1310.85,-676.0
307,201.24,-757.41
308,447.62,-726.46
309,234.85,-752.35
309,337.49,-799.75
311,295.01,-683.18
312,277.73,-764.5
313,284.71,-784.37
314,735.81,-612.66
315,197.81,-767.57
316,227.77,-754.99
317,308.91,-681.11
318,497.11,-678.54
319,869.31,-737.36
320,223.86,-762.43
321,198.47,-792.03
322,434.57,-643.36
323,308.91,-755.16
324,502.08,-725.97
325,209.92,-760.49
326,242.94,-732.7
327,4927.09,-599.17
328,395.13,-727.89
329,195.06,-763.85
330,319.31,-791.1
331,241.21,-783.87
332,516.26,-755.21
333,387.93,-756.92
334,1368.08,-725.04
335,196.57,-740.39
336,455.92,-686.54
337,599.97,-639.64
338,215.28,-749.89
339,262.84,-764.13
340,210.16,-778.74
341,202.91,-839.31
342,217.12,-772.79
343,346.79,-746.01
344,321.3,-695.3
345,362.76,-779.69
346,655.9,-639.27
347,218.8,-732.8
348,1052.55,-715.29
349,328.74,-765.44
350,358.25,-627.3
351,205.2,-767.61
352,259.73,-729.22
353,222.4,-808.04
354,188.21,-788.15
355,326.05,-741.33
356,214.08,-785.07
357,433.36,-699.45
358,1124.03,-438.32
359,306.7,-650.41
360,884.53,-669.77
361,368.9,-666.99
362,187.82,-806.81
363,208.35,-752.16
364,409.7,-606.95
365,618.05,-619.91
366,435.74,-706.71
367,329.3,-686.51
368,380.1,-653.27
369,873.88,-657.59
370,541.68,-769.5
371,212.75,-772.18
372,306.35,-746.52
373,468.87,-649.49
374,708.48,-695.28
375,1375.89,-594.36
376,228.54,-799.85
377,408.46,-615.82
378,318.11,-670.39
379,1525.94,-759.58
380,1958.41,-698.61
381,327.28,-782.06
382,200.2,-818.56
383,225.39,-751.94
384,501.84,-753.27
385,1746.15,-542.98
386,811.67,-698.41
387,1108.75,-660.98
388,499.82,-561.79
389,319.48,-708.52
390,282.38,-731.83
391,237.08,-784.69
392,519.76,-777.02
393,202.9,-778.36
394,331.16,-755.51
395,424.37,-704.88
396,296.3,-743.9
397,211.64,-740.94
398,343.78,-777.22
399,356.28,-660.13
400,349.06,-702.9
401,303.86,-739.94
402,303.76,-663.35
403,244.57,-743.23
404,226.51,-748.92
405,311.35,-724.15
406,216.67,-755.12
407,321.11,-687.91
408,453.03,-782.43
409,471.78,-794.66
410,286.23,-730.81
411,722.65,-576.8
412,236.5,-733.78
413,271.13,-693.03
414,303.53,-724.13
415,509.37,-760.98
416,2047.49,-786.84
417,251.74,-740.4
418,269.48,-784.18
419,207.47,-798.05
420,346.25,-694.38
421,961.74,-598.89
422,205.16,-755.16
423,286.46,-691.59
424,1105.6,-754.99
425,219.11,-769.65
426,3935.92,-690.83
427,627.05,-580.38
428,176.41,-801.34
429,251.16,-785.68
430,421.4,-705.44
431,470.06,-761.55
432,201.67,-770.48
433,1874.6,-726.03
434,165.79,-772.18
435,239.51,-730.53
436,261.69,-685.45
437,223.85,-804.14
438,244.48,-778.33
439,293.24,-765.08
440,214.9,-774.01
441,269.4,-729.45
442,207.25,-763.23
443,534.27,-622.93
444,575.12,-524.77
445,256.21,-758.68
446,173.1,-773.54
447,197.91,-761.68
448,257.33,-709.15
449,196.67,-760.19
450,340.02,-799.04
451,182.18,-765.03
452,347.41,-651.58
453,162.89,-772.69
454,328.79,-682.61
455,173.73,-783.73
456,248.13,-767.74
457,197.62,-792.48
458,262.34,-743.81
459,341.06,-715.73
460,3335.9,-529.14
461,212.34,-764.29
462,496.34,-722.01
463,260.38,-708.88
464,364.24,-628.74
465,341.34,-686.49
466,196.51,-760.11
467,1373.2,-773.91
468,243.48,-739.77
469,181.98,-817.46
470,600.6,-601.77
471,651.12,-657.16
472,370.77,-729.98
473,964.04,-659.3
474,197.19,-759.16
475,198.36,-785.82
476,457.22,-666.27
477,187.91,-783.35
478,341.69,-661.94
479,250.79,-751.38
480,210.11,-740.04
481,370.12,-674.67
482,178.72,-808.68
483,430.96,-627.36
484,213.03,-759.91
485,536.45,-746.09
486,1388.77,-530.09
487,240.28,-749.84
488,161.8,-762.04
489,1020.49,-551.46
490,295.34,-680.04
491,187.17,-772.26
492,302.95,-658.89
493,220.58,-781.9
494,870.64,-547.32
495,207.28,-793.51
496,259.15,-780.03
497,347.68,-744.95
498,953.86,-600.66
499,622.6,-763.31
500,230.02,-750.26
501,227.65,-803.41
502,294.77,-715.57
503,303.9,-734.02
504,345.45,-757.49
505,226.89,-770.15
506,365.47,-765.86
507,237.72,-787.79
508,358.5,-802.07
509,438.88,-703.55
510,875.41,-768.51
511,317.65,-727.48
512,200.75,-795.54
513,391.97,-804.52
514,254.49,-760.8
515,643.51,-685.31
516,426.93,-619.05
517,260.84,-746.69
518,334.94,-744.23
519,249.6,-750.96
520,335.35,-768.58
520,188.87,-791.7
522,215.92,-768.04
523,691.94,-682.58
524,229.89,-803.49
525,999.99,-718.72
526,483.93,-621.03
527,178.31,-766.86
528,352.62,-663.02
529,248.51,-733.35
530,184.88,-780.3
531,306.03,-719.62
532,384.19,-697.74
533,257.95,-729.42
534,400.95,-748.73
535,856.62,-633.95
536,340.13,-705.49
537,809.99,-804.1
538,274.47,-711.23
539,225.27,-712.57
540,187.4,-761.89
541,260.66,-789.64
542,213.19,-735.33
543,200.89,-763.84
544,188.18,-773.08
545,257.33,-722.48
546,196.55,-781.44
547,224.27,-756.27
548,2298.65,-667.61
549,222.15,-742.54
550,311.28,-737.86
551,454.69,-685.55
552,178.23,-787.6
553,179.36,-775.01
554,757.59,-619.36
555,734.79,-730.21
556,1301.34,-570.89
557,252.68,-781.33
558,544.06,-719.86
559,349.68,-666.67
560,211.47,-748.43
561,173.81,-804.09
562,267.98,-758.6
563,250.82,-727.87
564,205.19,-805.85
565,1055.92,-727.69
566,302.22,-689.54
567,269.51,-757.64
568,201.73,-765.64
569,205.48,-771.7
570,240.26,-767.87
571,166.52,-792.16
572,175.6,-825.29
573,808.02,-777.66
574,585.53,-795.37
575,281.15,-711.06
576,237.83,-776.3
577,300.42,-733.49
578,210.22,-783.14
579,469.27,-673.85
580,184.54,-774.78
581,266.89,-779.48
582,309.17,-757.3
583,165.05,-788.9
584,459.73,-698.47
585,3027.68,-495.19
586,825.87,-703.85
587,343.83,-761.44
588,647.12,-815.07
589,203.36,-751.57
590,847.61,-629.35
591,364.97,-684.65
592,264.82,-781.98
593,276.65,-768.06
594,168.73,-786.35
595,185.92,-800.62
596,267.22,-723.42
597,252.82,-723.94
598,207.55,-765.48
599,256.3,-713.41
600,239.71,-743.84
601,367.26,-710.15
602,329.86,-686.7
603,395.16,-695.63
604,326.33,-682.47
605,531.36,-629.04
606,232.26,-786.6
607,424.16,-713.58
608,357.82,-750.99
609,223.46,-792.05
610,571.32,-666.8
611,172.43,-822.85
612,461.37,-784.61
613,827.65,-747.98
