0,211.74,-736.0
1,230.13,-777.42
2,240.57,-746.73
3,265.74,-721.91
4,270.68,-760.8
5,321.57,-743.07
6,399.12,-728.71
7,375.8,-792.89
8,336.36,-629.26
9,230.57,-742.26
10,268.45,-733.47
11,229.87,-786.02
12,404.71,-677.89
13,331.97,-739.7
14,676.06,-796.45
15,952.31,-766.74
16,403.66,-716.33
17,242.87,-763.91
18,334.57,-760.75
19,423.45,-637.78
20,231.0,-703.61
21,334.29,-769.42
22,333.77,-670.49
23,208.69,-769.32
24,251.17,-734.58
25,335.93,-754.52
26,250.07,-676.28
27,223.61,-736.1
28,243.38,-762.29
29,311.15,-729.25
30,232.58,-762.96
31,310.69,-688.59
32,255.89,-728.84
33,275.6,-733.61
34,293.62,-750.47
35,257.3,-780.98
36,1005.6,-652.31
37,300.08,-761.86
38,344.59,-773.81
39,395.21,-764.84
40,333.89,-783.52
41,284.85,-751.14
42,341.55,-740.6
43,733.7,-797.84
44,552.18,-559.24
45,925.84,-804.99
46,218.23,-774.5
47,786.84,-684.42
48,257.41,-691.58
49,231.72,-733.48
50,386.0,-767.81
51,240.67,-746.9
52,838.9,-811.89
53,211.85,-744.37
54,355.87,-723.19
55,198.81,-776.06
56,358.16,-640.46
57,253.87,-723.68
58,375.4,-638.01
59,217.94,-775.12
60,282.75,-747.77
61,300.83,-717.02
62,182.7,-802.21
63,201.6,-750.6
64,246.52,-765.51
65,599.27,-695.31
66,329.38,-760.13
67,295.91,-760.15
68,253.92,-725.05
69,393.28,-755.68
70,323.72,-774.11
71,245.83,-736.84
72,355.74,-761.55
73,203.09,-775.06
74,254.66,-767.25
75,202.97,-742.68
76,284.54,-746.53
77,488.98,-566.92
78,312.16,-749.13
79,633.08,-666.2
80,836.88,-735.79
81,921.81,-757.97
82,590.51,-727.17
83,238.13,-744.38
84,278.49,-759.07
85,197.2,-747.88
86,278.8,-695.61
87,455.9,-499.2
88,211.89,-746.46
89,256.38,-723.7
90,309.29,-767.87
91,272.9,-741.87
92,980.96,-783.79
93,422.14,-758.41
94,630.08,-737.84
95,327.32,-765.97
96,282.56,-714.48
97,262.08,-699.31
98,363.34,-710.27
99,290.63,-728.02
100,288.61,-765.32
101,294.01,-739.64
102,385.98,-777.23
103,1216.37,-693.83
104,243.01,-775.26
105,447.03,-772.32
106,740.26,-694.63
107,266.52,-753.52
108,261.98,-754.15
109,287.07,-740.91
110,674.85,-790.05
111,247.87,-730.48
112,283.61,-760.2
113,418.3,-612.79
114,299.46,-714.68
115,265.43,-716.0
116,344.68,-756.32
117,221.92,-718.8
118,316.74,-638.8
119,266.46,-774.15
120,247.66,-751.22
121,295.86,-719.39
122,332.34,-638.93
123,212.06,-770.26
124,241.82,-746.12
125,243.7,-752.59
126,372.1,-752.43
127,255.1,-769.54
128,237.78,-758.01
129,211.11,-757.85
130,294.49,-718.64
131,276.17,-740.49
132,310.52,-760.96
133,301.62,-727.21
134,238.83,-741.43
135,442.56,-647.67
136,269.76,-716.99
137,205.3,-770.64
138,394.74,-739.87
139,552.31,-732.98
140,398.03,-687.68
141,326.91,-722.67
142,334.43,-769.45
143,672.32,-790.5
144,476.67,-537.12
145,271.69,-756.52
146,222.48,-762.73
147,218.8,-733.36
148,195.77,-788.71
149,205.28,-774.73
150,209.44,-752.59
151,1054.31,-743.37
152,218.67,-767.57
153,283.57,-639.96
154,332.04,-744.28
155,814.52,-766.38
156,443.25,-597.36
157,377.99,-730.14
158,368.24,-784.46
159,209.98,-778.52
160,294.2,-757.41
161,1566.67,-729.16
162,525.7,-598.56
163,192.29,-781.39
164,206.78,-775.17
165,232.27,-778.8
166,326.63,-723.67
167,677.76,-728.1
168,635.09,-701.91
169,257.97,-705.38
170,306.76,-783.0
171,285.56,-780.25
172,262.59,-753.46
173,492.81,-734.89
174,328.19,-646.3
175,199.77,-779.24
176,250.5,-790.26
177,270.59,-750.96
178,229.87,-767.51
179,294.22,-710.64
180,332.93,-713.85
181,329.48,-776.38
182,2110.88,-670.21
183,248.23,-742.51
184,224.76,-788.76
185,202.19,-750.54
186,213.49,-767.17
187,221.12,-770.87
188,737.01,-736.21
189,294.04,-716.17
190,593.81,-537.25
191,255.02,-730.25
192,221.44,-760.77
193,253.49,-775.67
194,342.02,-699.31
195,288.67,-715.43
196,309.67,-660.33
197,224.44,-771.78
198,227.78,-715.09
199,177.26,-798.74
200,295.11,-715.43
201,208.35,-769.96
202,1948.75,-726.47
203,312.48,-752.73
204,231.66,-745.4
205,182.96,-795.83
206,279.74,-795.51
207,178.57,-766.71
208,339.69,-762.24
209,1978.07,-577.0
210,416.12,-747.87
211,803.35,-588.76
212,1458.9,-699.77
213,413.93,-621.13
214,227.4,-771.53
215,228.51,-734.27
216,283.85,-724.03
217,259.3,-730.19
218,611.25,-603.96
219,236.34,-748.89
220,845.88,-813.42
221,222.13,-768.47
222,289.33,-762.26
223,366.9,-579.41
224,204.49,-748.02
225,369.33,-655.75
226,612.24,-648.58
227,242.1,-754.83
228,285.47,-699.51
229,239.44,-715.89
230,273.66,-728.92
231,365.61,-779.05
232,194.09,-760.3
233,207.14,-767.34
234,306.07,-752.54
235,212.76,-748.52
236,714.36,-766.21
237,206.8,-767.06
238,345.92,-729.66
239,294.97,-743.55
240,310.65,-735.59
241,328.05,-661.78
242,268.02,-720.79
243,240.87,-731.1
244,228.5,-754.41
245,359.49,-728.37
246,197.43,-780.0
247,178.62,-784.42
248,292.0,-720.9
249,268.19,-696.63
